Unnamed: 0,AUS/US,EU/US,NZD/US,UK/US,BRZ/US,CND/US,CHN/US,HNGK/US,INDIA/US,KOR/US,MEX/US,AFR/US,SNG/US,DNM/US,JPN/US,MLY/US,NOR/US,SWD/US,SRLNK/US,SWTZ/US,TIWN/US,THAI/US,UK_pct,UK_CDF,AUS_pct,AUS_CDF
828,1.6281,0.9093,1.7683,0.6231,3.53,1.4714,8.2776,7.799,47.63,1218.0,11.235,8.04,1.7369,6.755,117.22,3.8,7.1425,8.365,96.94,1.3314,34.67,42.62,-0.2880460873739832,2.3319800522779484,0.30805249214467256,8.955069362432681
829,1.6295,0.9079,1.7819,0.6242,3.51,1.4665,8.2774,7.7988,47.8,1219.0,11.11,7.945,1.7355,6.743,116.47,3.8,7.2155,8.373,96.95,1.3338,34.6,42.5,0.1765366714812977,2.508516723759246,0.08598980406608892,9.04105916649877
830,1.6242,0.904,1.7813,0.6247,3.525,1.4659,8.2772,7.7991,47.7,1243.0,11.1066,7.9025,1.7348,6.714,116.55,3.8,7.185,8.367,96.96,1.3247,34.58,42.45,0.08010253124000055,2.5886192549992466,-0.32525314513653925,8.71580602136223
831,1.6556,0.9068,1.8073,0.6235,3.489,1.4725,8.277,7.7991,47.64,1225.8,11.005,7.9375,1.7389,6.737,117.07,3.8,7.177,8.449,96.95,1.3316,34.62,42.46,-0.19209220425804308,2.3965270507412035,1.9332594508065348,10.649065472168765
832,1.6781,0.9072,1.8169,0.62,3.48,1.4728,8.2771,7.7991,47.65,1245.0,10.905,8.01,1.7468,6.737,117.18,3.8,7.125,8.431,96.96,1.3315,34.72,42.73,-0.5613472333600766,1.835179817381127,1.3590239188209674,12.008089390989731
833,1.6832,0.92,1.8292,0.6228,3.4225,1.4855,8.2771,7.799,47.66,1241.0,10.8385,8.155,1.7502,6.834,118.31,3.8,7.19,8.5,96.9,1.349,34.74,42.8,0.4516129032258176,2.2867927206069445,0.3039151421250219,12.312004533114752
834,1.6762,0.9324,1.8146,0.6321,3.388,1.4822,8.2772,7.7992,47.66,1241.5,10.838,8.2288,1.7592,6.929,118.59,3.8,7.253,8.577,96.95,1.369,34.71,42.79,1.493256262042375,3.7800489826493195,-0.4158745247148321,11.89613000839992
835,1.6886,0.9429,1.8228,0.6377,3.405,1.4835,8.2772,7.7993,47.68,1249.8,10.865,8.2575,1.7658,6.995,118.45,3.8,7.3545,8.668,96.94,1.3845,34.704,42.79,0.8859357696566983,4.665984752306018,0.7397685240424945,12.635898532442415
836,1.6872,0.9413,1.8248,0.64,3.445,1.4788,8.2772,7.7989,47.68,1254.8,10.795,8.21,1.767,6.993,118.9,3.8,7.457,8.699,96.94,1.3843,34.71,42.92,0.36067116198839066,5.026655914294409,-0.08290891863081962,12.552989613811596
837,1.6912,0.9443,1.8165,0.6391,3.476,1.4804,8.2773,7.7992,47.72,1258.0,10.855,8.17,1.7724,7.015,120.13,3.8,7.4375,8.675,96.95,1.3903,34.8,43.03,-0.14062500000000533,4.886030914294404,0.23707918444759724,12.790068798259192
838,1.6849,0.9422,1.8067,0.6382,3.486,1.4788,8.2773,7.799,47.75,1245.0,10.865,8.13,1.765,6.995,120.05,3.8,7.4125,8.639,96.96,1.387,34.76,42.99,-0.14082303238930338,4.745207881905101,-0.37251655629139124,12.417552241967801
839,1.6935,0.9483,1.8242,0.6386,3.425,1.4905,8.2773,7.799,47.66,1254.0,10.7575,8.195,1.7713,7.048,121.42,3.8,7.464,8.703,96.96,1.4,34.79,43.07,0.06267627702913892,4.80788415893424,0.5104160484301623,12.927968290397963
840,1.6815,0.9395,1.8136,0.635,3.407,1.4805,8.2774,7.799,47.68,1251.1,10.823,8.145,1.7658,6.976,120.69,3.8,7.39,8.675,96.96,1.3847,34.78,42.91,-0.5637331663012723,4.244150992632967,-0.7085916740478315,12.219376616350132
841,1.6756,0.9369,1.8142,0.6367,3.395,1.477,8.2771,7.7992,47.64,1251.0,10.7175,8.025,1.7667,6.962,120.03,3.8,7.33,8.673,96.92,1.3805,34.78,42.84,0.2677165354330713,4.5118675280660385,-0.35087719298245723,11.868499423367675
842,1.6745,0.9366,1.8288,0.6352,3.393,1.4711,8.2775,7.7992,47.64,1244.4,10.769,7.945,1.77,6.954,120.13,3.8,7.338,8.653,96.95,1.3827,34.78,42.9,-0.2355897596984513,4.276277768367587,-0.06564812604439307,11.802851297323283
843,1.6667,0.9339,1.8198,0.6379,3.402,1.4673,8.2772,7.7993,47.59,1247.0,10.762,7.955,1.768,6.94,119.78,3.8,7.3525,8.6425,96.95,1.3807,34.8,42.88,0.4250629722921895,4.701340740659776,-0.46581068975813933,11.337040607565143
844,1.6658,0.9292,1.8192,0.638,3.371,1.468,8.2771,7.7993,47.55,1260.0,10.661,7.985,1.773,6.899,120.18,3.8,7.328,8.561,96.95,1.3724,34.8,42.99,0.015676438313216856,4.717017178972993,-0.05399892002160289,11.283041687543541
845,1.6543,0.9174,1.8057,0.6333,3.332,1.4695,8.2774,7.7995,47.53,1252.0,10.782,7.9,1.7645,6.8138,118.07,3.8,7.276,8.4735,96.97,1.3538,34.75,42.86,-0.7366771159874719,3.9803400629855212,-0.6903589866730564,10.592682700870485
846,1.6543,0.9171,1.8034,0.6342,3.329,1.4729,8.2773,7.7995,47.45,1262.0,10.732,7.88,1.7714,6.8085,118.25,3.8,7.204,8.483,96.9,1.3537,34.8,42.9,0.142112742775935,4.122452805761457,0.0,10.592682700870485
847,1.6675,0.9289,1.8192,0.6386,3.285,1.4762,8.277,7.7993,47.4,1255.4,10.673,7.97,1.772,6.8995,119.17,3.8,7.265,8.585,96.96,1.3794,34.8,42.99,0.6937874487543239,4.8162402545157805,0.797920570634103,11.390603271504588
848,1.6678,0.9314,1.8238,0.6362,3.24,1.476,8.2771,7.7995,47.43,1256.0,10.666,7.89,1.779,6.913,119.55,3.8,7.245,8.565,96.98,1.3809,34.81,43.07,-0.3758221108675186,4.440418143648262,0.017991004497752705,11.40859427600234
849,1.6639,0.9336,1.8464,0.6411,3.233,1.472,8.2771,7.7996,47.44,1258.0,10.679,7.94,1.7763,6.9324,120.05,3.8,7.2544,8.5927,96.97,1.3875,34.825,43.1,0.7701980509273731,5.2106161945756355,-0.23384098812807563,11.174753287874264
850,1.675,0.9415,1.8605,0.6452,3.175,1.4843,8.2772,7.7997,47.44,1257.8,10.684,8.045,1.7829,6.9975,120.41,3.8,7.305,8.6425,96.92,1.3995,34.84,43.18,0.6395258150054595,5.850142009581095,0.6671073982811526,11.841860686155417
851,1.6656,0.936,1.8355,0.6449,3.175,1.4677,8.2773,7.7996,47.46,1253.5,10.737,8.0225,1.7838,6.953,119.91,3.8,7.28,8.568,96.97,1.3905,34.82,43.08,-0.046497210167384395,5.803644799413711,-0.5611940298507534,11.280666656304664
852,1.6578,0.9327,1.8328,0.6426,3.175,1.4678,8.2774,7.7997,47.45,1246.0,10.77,7.9237,1.7817,6.923,120.55,3.8,7.26,8.527,96.99,1.3858,34.81,43.08,-0.35664444099862136,5.447000358415089,-0.4682997118155674,10.812366944489096
853,1.6499,0.9257,1.8302,0.6362,3.22,1.457,8.2773,7.7997,47.4,1230.0,10.755,7.7825,1.7755,6.882,119.58,3.8,7.308,8.475,96.95,1.3846,34.8,42.87,-0.9959539371304005,4.451046421284689,-0.47653516708890953,10.335831777400186
854,1.6537,0.9301,1.8349,0.6364,3.223,1.4519,8.2772,7.7996,47.38,1229.6,10.7075,7.79,1.7807,6.9095,120.47,3.8,7.318,8.49,96.99,1.3933,34.8,43.02,0.03143665513989369,4.482483076424582,0.23031698890843,10.566148766308615
855,1.6581,0.9282,1.8292,0.6364,3.1825,1.4533,8.2774,7.7997,47.44,1225.0,10.615,7.8225,1.7811,6.8945,120.3,3.8,7.31,8.473,96.99,1.3895,34.81,42.91,0.0,4.482483076424582,0.266070024792886,10.8322187911015
856,1.6513,0.9258,1.8136,0.6367,3.115,1.4515,8.2773,7.7996,47.36,1220.0,10.65,7.7,1.7815,6.8735,120.2,3.8,7.263,8.484,97.06,1.3912,34.81,42.95,0.04714016341924587,4.529623239843828,-0.410107954888117,10.422110836213383
857,1.6353,0.9198,1.7937,0.6353,3.064,1.4563,8.2773,7.7997,47.38,1217.0,10.625,7.705,1.776,6.83,120.04,3.8,7.223,8.424,97.06,1.3785,34.8,42.89,-0.21988377571855455,4.309739464125274,-0.9689335674922805,9.453177268721102
858,1.6268,0.9168,1.7957,0.635,3.035,1.449,8.2771,7.7997,47.34,1207.0,10.545,7.6175,1.767,6.816,119.3,3.8,7.202,8.402,97.05,1.377,34.79,42.76,-0.04722178498346441,4.262517679141809,-0.5197823029413517,8.933394965779751
859,1.6276,0.9189,1.7969,0.6356,3.039,1.45,8.277,7.7997,47.34,1204.0,10.55,7.6625,1.7675,6.825,119.72,3.8,7.2115,8.4125,97.05,1.381,34.79,42.77,0.09448818897639377,4.357005868118203,0.04917629702483328,8.982571262804584
860,1.6287,0.9211,1.8002,0.6414,3.04,1.4547,8.2769,7.7997,47.38,1209.0,10.543,7.655,1.772,6.839,120.55,3.8,7.225,8.42,96.85,1.3901,34.81,42.72,0.9125235997482495,5.269529467866453,0.06758417301548914,9.050155435820074
861,1.6098,0.9119,1.7819,0.6342,3.057,1.4473,8.277,7.7997,47.34,1219.0,10.559,7.5575,1.7768,6.772,119.68,3.8,7.156,8.335,97.05,1.3708,34.81,42.72,-1.1225444340505097,4.146985033815943,-1.160434702523494,7.8897207332965795
862,1.62,0.9133,1.7937,0.6323,3.007,1.4512,8.2772,7.7997,47.35,1219.0,10.515,7.45,1.779,6.78,120.33,3.8,7.161,8.319,96.99,1.3759,34.81,42.8,-0.2995900346893787,3.847394999126564,0.6336190831159216,8.523339816412502
863,1.6116,0.9059,1.8008,0.6261,3.003,1.4579,8.2772,7.7998,47.36,1220.5,10.435,7.29,1.7785,6.724,119.83,3.8,7.083,8.25,97.0,1.359,34.86,42.83,-0.9805472086035105,2.8668477905230536,-0.5185185185185293,8.004821297893972
864,1.6255,0.9058,1.8067,0.6283,3.014,1.4535,8.277,7.7998,47.37,1238.5,10.437,7.2375,1.7837,6.728,120.25,3.8,7.071,8.264,97.01,1.3612,34.81,43.05,0.35138156843954604,3.2182293589625997,0.8624968974931813,8.867318195387153
865,1.615,0.9092,1.7973,0.6287,2.991,1.4504,8.277,7.7993,47.35,1222.5,10.433,7.19,1.7779,6.753,120.34,3.8,7.053,8.323,97.05,1.3695,34.98,42.94,0.06366385484641857,3.281893213809018,-0.6459550907413125,8.22136310464584
866,1.6129,0.9083,1.7963,0.6288,2.9085,1.446,8.277,7.7994,47.37,1219.0,10.333,7.175,1.7779,6.745,120.14,3.8,7.0775,8.285,97.15,1.3688,34.89,42.94,0.01590583744233154,3.2977990512513498,-0.13003095975232526,8.091332144893515
867,1.5969,0.8945,1.7857,0.625,2.887,1.4336,8.2771,7.7991,47.37,1215.5,10.308,7.2875,1.7745,6.64,119.07,3.8,6.995,8.17,97.14,1.3545,34.85,42.86,-0.6043256997455559,2.693473351505794,-0.9920019840039651,7.099330160889551
868,1.5828,0.8898,1.7806,0.621,2.9125,1.4191,8.2771,7.7993,47.35,1213.0,10.25,7.273,1.7696,6.6022,118.56,3.8,6.9501,8.118,97.14,1.342,34.85,42.82,-0.6399999999999961,2.0534733515057977,-0.8829607364268299,6.216369424462721
869,1.5878,0.8929,1.7771,0.6242,2.91,1.4221,8.2771,7.7993,47.35,1213.0,10.195,7.505,1.7727,6.631,119.1,3.8,7.03,8.147,97.17,1.348,34.8,42.79,0.5152979066022523,2.56877125810805,0.31589588071772035,6.532265305180442
870,1.5765,0.8872,1.7652,0.6227,2.995,1.4134,8.2771,7.7993,47.3,1217.0,10.195,7.29,1.7591,6.5883,118.64,3.8,6.994,8.067,97.2,1.344,34.8,42.68,-0.24030759371995725,2.3284636643880927,-0.7116765335684616,5.82058877161198
871,1.5667,0.8807,1.7528,0.6196,2.998,1.4085,8.277,7.7991,47.28,1201.0,10.256,7.29,1.743,6.5413,117.94,3.8,6.911,8.0055,97.2,1.3331,34.7,42.6,-0.497832021840372,1.8306316425477207,-0.621630193466538,5.198958578145442
872,1.5718,0.8818,1.7683,0.6277,2.965,1.401,8.2769,7.7992,47.28,1199.0,10.218,7.3275,1.739,6.5472,116.51,3.8,6.9265,8.025,97.2,1.3264,34.7,42.5,1.3072950290510033,3.137926671598724,0.32552498883002823,5.52448356697547
873,1.5567,0.8731,1.7425,0.6237,2.905,1.395,8.2768,7.799,47.25,1199.0,10.1785,7.23,1.7415,6.482,116.65,3.8,6.874,7.965,97.21,1.3172,34.65,42.55,-0.6372470925601448,2.500679579038579,-0.9606820206133126,4.563801546362157
874,1.5509,0.8697,1.7349,0.6232,2.878,1.393,8.2768,7.7991,47.2,1202.0,10.113,7.27,1.7405,6.458,117.2,3.8,6.848,7.972,97.2,1.3114,34.65,42.56,-0.08016674683342107,2.420512832205158,-0.37258302820067923,4.191218518161477
875,1.5427,0.8653,1.7235,0.6213,2.875,1.3885,8.277,7.7993,47.18,1192.0,10.188,7.315,1.7331,6.4245,116.94,3.8,6.808,7.944,97.25,1.3107,34.65,42.38,-0.3048780487804881,2.11563478342467,-0.5287252563027867,3.6624932618586907
876,1.5485,0.8696,1.7391,0.6214,2.88,1.3898,8.277,7.7993,47.15,1196.0,10.146,7.35,1.734,6.456,116.56,3.8,6.8585,7.981,97.25,1.3168,34.7,42.39,0.01609528408175187,2.131730067506422,0.3759642185778178,4.0384574804365085
877,1.5446,0.8697,1.7376,0.6187,2.9,1.3786,8.2769,7.7988,47.15,1200.0,10.139,7.58,1.7295,6.4585,116.16,3.8,6.8465,7.982,97.25,1.3157,34.7,42.17,-0.43450273575795784,1.697227331748464,-0.2518566354536622,3.7866008449828463
878,1.5564,0.8728,1.7464,0.6149,2.926,1.3757,8.2768,7.7995,47.13,1196.4,10.284,8.03,1.7175,6.4759,115.94,3.8,6.8408,7.9958,97.25,1.3151,34.65,42.03,-0.6141910457410749,1.0830362860073892,0.7639518321895578,4.550552677172404
879,1.538,0.8664,1.7316,0.6157,2.963,1.3672,8.277,7.7994,47.12,1199.9,10.36,7.765,1.7255,6.43,116.01,3.8,6.798,7.925,97.25,1.3102,34.65,42.14,0.13010245568385592,1.2131387416912451,-1.1822153687997883,3.368337308372616
880,1.5244,0.8557,1.7079,0.6115,2.9825,1.3604,8.2768,7.799,46.99,1195.0,10.347,7.9375,1.7262,6.355,116.58,3.8,6.804,7.857,97.23,1.2945,34.6,42.03,-0.6821503979210664,0.5309883437701788,-0.8842652795838735,2.4840720287887423
881,1.5216,0.8558,1.7065,0.61,3.01,1.3446,8.2768,7.7991,46.95,1202.0,10.251,7.76,1.7243,6.352,116.77,3.8,6.786,7.865,97.25,1.294,34.6,42.02,-0.24529844644318732,0.28568989732699146,-0.1836788244555132,2.300393204333229
882,1.5237,0.8542,1.7138,0.6092,3.0025,1.3498,8.2769,7.7992,46.9,1194.3,10.2685,7.74,1.7245,6.342,117.23,3.8,6.71,7.826,97.24,1.2903,34.66,41.98,-0.1311475409836116,0.15454235634337987,0.13801261829653466,2.438405822629764
883,1.5186,0.8547,1.7156,0.6118,2.99,1.3679,8.2768,7.7991,46.91,1195.4,10.244,7.83,1.7228,6.3465,117.25,3.8,6.7185,7.8285,97.25,1.294,34.69,41.96,0.42678923177938977,0.5813315881227696,-0.3347115573931969,2.103694265236567
884,1.5209,0.8485,1.7167,0.6106,2.927,1.3783,8.2769,7.799,46.87,1194.4,10.235,7.88,1.7233,6.2975,116.89,3.8,6.677,7.792,97.27,1.293,34.7,41.89,-0.19614253023864103,0.3851890578841286,0.15145528776503436,2.2551495530016012
886,1.5186,0.8437,1.7141,0.6098,3.034,1.3754,8.2768,7.7988,46.85,1198.9,10.354,8.12,1.722,6.2625,117.12,3.8,6.645,7.753,97.25,1.2851,34.7,41.69,-0.13101867016049873,0.2541703877236299,-0.15122624761654269,2.1039233053850586
887,1.5434,0.8516,1.7409,0.6116,3.02,1.3867,8.277,7.7987,46.98,1200.5,10.424,8.235,1.7358,6.3246,118.73,3.8,6.718,7.786,97.27,1.299,34.726,41.83,0.2951787471302092,0.5493491348538391,1.6330831028579018,3.7370064082429604
888,1.5439,0.845,1.7367,0.6066,2.933,1.3769,8.277,7.7985,47.05,1207.1,10.322,8.105,1.731,6.2745,118.45,3.8,6.6684,7.7479,97.26,1.2898,34.75,41.8,-0.8175277959450611,-0.268178661091222,0.03239600881170812,3.7694024170546685
889,1.5354,0.8499,1.7364,0.61,2.979,1.3712,8.2768,7.7987,47.07,1210.0,10.34,8.035,1.735,6.3123,119.5,3.8,6.6917,7.7654,97.25,1.3022,34.71,41.75,0.5605011539729476,0.2923224928817256,-0.5505537923440551,3.2188486247106134
890,1.5235,0.8515,1.7235,0.6108,2.977,1.3696,8.2768,7.799,47.15,1203.0,10.244,8.02,1.7288,6.324,118.52,3.8,6.725,7.773,97.25,1.2973,34.7,41.66,0.13114754098360049,0.4234700338653261,-0.7750423342451462,2.443806290465467
891,1.5154,0.8546,1.7271,0.6143,2.962,1.3768,8.2769,7.7987,46.95,1201.5,10.27,8.041,1.7282,6.3435,119.27,3.8,6.864,7.7945,97.25,1.3127,34.7,41.7,0.5730189914865624,0.9964890253518885,-0.531670495569414,1.9121357948960531
892,1.5022,0.8541,1.7232,0.6123,2.925,1.3575,8.277,7.7988,46.85,1201.0,10.3875,8.165,1.7245,6.3447,118.6,3.8,6.9052,7.8008,97.27,1.3129,34.68,41.65,-0.3255738238645667,0.6709152014873219,-0.8710571466279626,1.0410786482680905
893,1.4984,0.8425,1.7212,0.6025,2.897,1.3404,8.277,7.799,46.84,1200.3,10.56,7.915,1.7175,6.253,117.61,3.8,6.875,7.6745,97.37,1.2973,34.68,41.52,-1.6005226196308842,-0.9296074181435623,-0.25296232192784096,0.7881163263402495
894,1.5172,0.8551,1.7325,0.6016,2.885,1.354,8.277,7.7987,46.88,1200.3,10.5075,8.04,1.729,6.35,118.83,3.8,6.975,7.799,97.3,1.3233,34.68,41.66,-0.14937759336099976,-1.078985011504562,1.2546716497597643,2.042787976100014
895,1.5191,0.8516,1.7397,0.6078,2.875,1.3585,8.2773,7.7983,46.87,1196.7,10.739,7.945,1.7249,6.3274,118.11,3.8,6.9691,7.7745,97.27,1.3131,34.68,41.67,1.0305851063829863,-0.04839990512157577,0.12523068810965654,2.1680186642096704
896,1.5232,0.8557,1.7425,0.6052,2.871,1.3649,8.2768,7.7988,46.79,1194.5,10.735,7.98,1.73,6.354,117.68,3.8,7.017,7.799,97.32,1.3192,34.68,41.81,-0.42777229351761425,-0.47617219863919,0.26989664933185775,2.437915313541528
897,1.5056,0.8501,1.7301,0.5997,2.877,1.3523,8.277,7.7988,46.7,1195.4,10.6175,7.925,1.7341,6.3085,117.69,3.8,7.002,7.7275,97.28,1.306,34.7,41.79,-0.9087904824851223,-1.3849626811243123,-1.1554621848739566,1.2824531286675716
898,1.5033,0.8498,1.7271,0.5994,2.865,1.3492,8.2772,7.7993,46.73,1193.4,10.5598,7.81,1.7397,6.3125,117.66,3.8,6.955,7.725,97.27,1.3104,34.7,41.72,-0.05002501250624958,-1.434987693630562,-0.15276301806588233,1.1296901106016892
899,1.499,0.8453,1.7232,0.5997,2.856,1.3362,8.2768,7.799,46.7,1192.0,10.6,7.85,1.7324,6.2765,117.46,3.8,6.933,7.6835,97.27,1.3047,34.65,41.63,0.05005005005005447,-1.3849376435805074,-0.28603738442093407,0.8436527261807552
900,1.4979,0.8444,1.7182,0.5947,2.855,1.3397,8.2769,7.7991,46.66,1190.3,10.475,7.78,1.7286,6.2684,117.79,3.8,6.9422,7.671,97.24,1.3009,34.6,41.52,-0.8337502084375559,-2.2186878520180633,-0.07338225483656258,0.7702704713441926
901,1.4888,0.8466,1.7091,0.5938,2.886,1.3393,8.2768,7.799,46.59,1185.0,10.4875,7.8425,1.7274,6.2867,118.2,3.8,6.9438,7.678,97.2,1.3051,34.52,41.57,-0.15133680847486675,-2.37002466049293,-0.6075171907336974,0.1627532806104952
902,1.4861,0.854,1.7123,0.5953,2.907,1.3348,8.2768,7.7989,46.62,1185.0,10.598,7.94,1.732,6.345,118.4,3.8,6.985,7.746,97.21,1.3205,34.55,41.62,0.2526103065005225,-2.1174143539924075,-0.18135411069316598,-0.018600830082670772
903,1.4934,0.8563,1.7167,0.5974,2.889,1.3508,8.277,7.7993,46.61,1200.0,10.48,7.9,1.7325,6.3578,118.74,3.8,6.9886,7.7668,97.23,1.3246,34.6,41.63,0.35276331261548943,-1.764651041376918,0.49121862593366483,0.47261779585099406
904,1.4981,0.8609,1.7109,0.6008,2.883,1.359,8.2772,7.7992,46.57,1190.6,10.468,7.855,1.735,6.393,118.39,3.8,7.0435,7.812,97.22,1.329,34.59,41.6,0.5691329092735176,-1.1955181321034005,0.3147180929422788,0.7873358887932729
905,1.5053,0.866,1.7082,0.5994,2.887,1.3561,8.2773,7.7988,46.66,1190.3,10.4745,7.96,1.7395,6.431,117.55,3.8,7.0775,7.892,97.21,1.3268,34.6,41.58,-0.23302263648468102,-1.4285407685880815,0.4806087711100693,1.2679446599033422
906,1.5101,0.8697,1.7106,0.6022,2.861,1.3614,8.2774,7.7988,46.57,1193.0,10.532,7.793,1.7412,6.458,117.96,3.8,7.12,7.962,97.17,1.331,34.6,41.54,0.4671338004671233,-0.9614069681209583,0.31887331428950283,1.586817974192845
907,1.4874,0.8627,1.7004,0.5957,2.86,1.3428,8.2775,7.7984,46.58,1187.2,10.4815,7.6737,1.738,6.4125,117.54,3.8,7.145,7.91,97.16,1.3257,34.56,41.5,-1.079375622716694,-2.0407825908376522,-1.503211707833918,0.08360626635892698
908,1.5035,0.875,1.7167,0.601,2.9,1.3542,8.2775,7.7986,46.57,1186.9,10.458,7.595,1.7557,6.495,119.32,3.8,7.252,8.026,97.14,1.3479,34.6,41.71,0.8897095853617643,-1.151073005475888,1.0824257092913792,1.1660319756503061
909,1.5026,0.8754,1.7167,0.6064,2.882,1.3494,8.2774,7.798,46.4,1194.6,10.43,7.495,1.757,6.499,119.72,3.8,7.252,8.031,97.15,1.3508,34.61,42.02,0.8985024958402699,-0.2525705096356181,-0.0598603259062247,1.1061716497440814
910,1.4896,0.8694,1.7047,0.605,2.862,1.3558,8.2776,7.7984,46.4,1196.0,10.455,7.51,1.7608,6.461,119.87,3.8,7.2245,7.9985,97.18,1.3519,34.61,42.08,-0.2308707124010656,-0.4834412220366837,-0.8651670437907599,0.24100460595332152
911,1.4793,0.8636,1.6815,0.6015,2.849,1.3492,8.2775,7.7984,46.49,1192.0,10.455,7.4425,1.7562,6.4185,119.45,3.8,7.141,7.966,97.15,1.3412,34.58,41.95,-0.5785123966942085,-1.0619536187308922,-0.6914607948442564,-0.45045618889093486
912,1.4686,0.8678,1.6784,0.6007,2.823,1.3368,8.2775,7.7984,46.36,1187.2,10.475,7.414,1.751,6.45,118.63,3.8,7.196,7.9795,97.1,1.3474,34.54,41.89,-0.13300083125520334,-1.1949544499860956,-0.723315081457454,-1.173771270348389
913,1.4656,0.8693,1.6784,0.5982,2.833,1.3368,8.2776,7.7983,46.4,1183.7,10.435,7.53,1.752,6.4671,118.24,3.8,7.1918,7.9752,97.18,1.3465,34.45,41.72,-0.41618112202431723,-1.6111355720104128,-0.2042761813972449,-1.3780474517456338
915,1.4693,0.8818,1.6689,0.6055,2.8775,1.3486,8.2773,7.7983,46.34,1182.1,10.4223,7.51,1.7584,6.5588,118.08,3.8,7.3116,8.1336,97.15,1.3681,34.39,41.63,1.2203276496155269,-0.39080792239488593,0.2524563318777373,-1.1255911198678965
916,1.5221,0.8877,1.7059,0.6125,2.89,1.3702,8.2774,7.7989,46.3,1180.3,10.525,7.67,1.7591,6.6062,118.58,3.8,7.3226,8.126,97.16,1.3765,34.35,41.67,1.1560693641618602,0.7652614417669743,3.59354794800244,2.4679568281345436
917,1.5279,0.8841,1.7077,0.6133,2.86,1.3748,8.2776,7.7988,46.24,1179.2,10.488,7.63,1.7447,6.573,117.85,3.8,7.3236,8.089,97.16,1.3665,34.35,41.67,0.130612244897943,0.8958736866649173,0.38105249326587654,2.84900932140042
918,1.5181,0.878,1.6958,0.6125,2.895,1.3822,8.2774,7.7992,46.21,1178.5,10.463,7.535,1.7524,6.5298,117.69,3.8,7.3094,8.0286,97.16,1.3609,34.25,41.67,-0.13044187184084732,0.76543181482407,-0.6414032331958919,2.2076060882045283
919,1.5135,0.8846,1.6844,0.6126,2.907,1.3762,8.2772,7.7993,46.1,1180.0,10.4325,7.6125,1.7554,6.578,117.8,3.8,7.341,8.096,97.15,1.3724,34.35,41.63,0.016326530612253976,0.7817583454363239,-0.3030103418747099,1.9045957463298184
920,1.5152,0.8851,1.6941,0.6158,2.879,1.3739,8.2771,7.7998,46.06,1176.3,10.385,7.58,1.756,6.585,117.54,3.8,7.3775,8.085,97.14,1.3722,34.35,41.63,0.5223636957231381,1.304122041159462,0.11232243145027354,2.016918177780092
921,1.5342,0.8902,1.715,0.6255,2.84,1.3927,8.2772,7.7995,46.13,1180.0,10.43,7.66,1.7553,6.619,117.24,3.8,7.4293,8.15,97.13,1.3818,34.35,41.5,1.575186748944457,2.879308790103919,1.2539598732840496,3.2708780510641415
922,1.5232,0.8921,1.7079,0.6269,2.864,1.3874,8.277,7.7998,46.23,1180.0,10.392,7.8,1.7575,6.6285,118.24,3.8,7.436,8.182,97.15,1.376,34.41,41.65,0.223820943245423,3.103129733349342,-0.7169860513622672,2.5538919997018743
923,1.5344,0.8957,1.7182,0.6292,2.86,1.3973,8.2771,7.7997,46.23,1180.0,10.339,7.735,1.7622,6.66,118.87,3.8,7.49,8.2675,97.15,1.3772,34.41,41.72,0.3668846706013751,3.4700144039507173,0.7352941176470562,3.2891861173489305
924,1.5494,0.8898,1.7458,0.6302,2.87,1.4114,8.277,7.7995,46.29,1181.0,10.38,7.705,1.7612,6.6135,118.4,3.8,7.4024,8.2328,97.15,1.3673,34.41,41.76,0.15893197711378537,3.6289463810645026,0.9775808133472452,4.266766930696176
925,1.5342,0.8814,1.7409,0.6246,2.8845,1.4052,8.2768,7.7995,46.27,1178.6,10.424,7.65,1.757,6.5525,118.35,3.8,7.36,8.175,97.15,1.3551,34.41,41.72,-0.8886067914947504,2.740339589569752,-0.9810249128694992,3.2857420178266765
926,1.5373,0.883,1.7391,0.6259,2.881,1.4106,8.277,7.7993,46.15,1183.0,10.4375,7.59,1.758,6.562,119.34,3.8,7.37,8.195,97.15,1.3623,34.41,41.88,0.20813320525134849,2.9484727948211007,0.20205970538391682,3.4878017232105933
927,1.5158,0.8708,1.7209,0.6215,2.898,1.399,8.2771,7.7994,46.16,1180.9,10.53,7.495,1.7528,6.472,118.77,3.8,7.222,8.024,97.15,1.346,34.4,42.05,-0.7029876977152849,2.245485097105816,-1.3985559097118405,2.089245813498753
928,1.5042,0.874,1.7044,0.6207,2.885,1.3964,8.2772,7.7994,46.15,1179.9,10.528,7.52,1.751,6.4986,119.25,3.8,7.2245,8.0516,97.16,1.3517,34.37,41.93,-0.12872083668544754,2.1167642604203682,-0.76527246338568,1.3239733501130728
929,1.5056,0.8686,1.7001,0.6174,2.8935,1.3813,8.2776,7.7997,46.15,1180.2,10.52,7.425,1.747,6.4568,118.82,3.8,7.1324,7.993,97.16,1.343,34.37,41.97,-0.5316578057032562,1.585106454717112,0.09307272969021341,1.4170460798032862
930,1.5063,0.8698,1.703,0.6146,2.8985,1.3827,8.2775,7.7993,46.15,1183.0,10.47,7.3576,1.7511,6.4645,119.42,3.8,7.1535,7.9865,97.2,1.3456,34.4,42.03,-0.45351473922901064,1.1315917154881014,0.04649309245483568,1.463539172258122
