Time Serie,Unnamed: 0,AUS/US,EU/US,NZD/US,UK/US,BRZ/US,CND/US,CHN/US,HNGK/US,INDIA/US,KOR/US,MEX/US,AFR/US,SNG/US,DNM/US,JPN/US,MLY/US,NOR/US,SWD/US,SRLNK/US,SWTZ/US,TIWN/US,THAI/US,UK_pct,UK_CDF,AUS_pct,AUS_CDF
2010-10-31,2814.2,1.018615,0.7194,1.3298,0.63027,1.68373,1.0179,6.667789999999999,7.75796,44.354,1121.94,12.439295,6.908705,1.3025550000000001,5.363770000000001,81.7285,3.098925,5.8322,6.67704,111.667,0.9686049999999999,30.813,29.920499999999997,-0.08929926614698713,7.93799840052273,-0.07784244066942392,-28.6280275522804
2010-11-30,2835.25,1.01152,0.73275,1.2953350000000001,0.6266499999999999,1.7131049999999999,1.0129,6.65381,7.754569999999999,44.9315,1129.623,12.337625,6.9749,1.2986650000000002,5.461715,82.518,3.11315,5.964505,6.820130000000001,111.5155,0.98467,30.318,29.869,0.14153562629552585,7.39692040868038,0.10283792615293941,-29.253479128147198
2010-12-31,2857.190476190476,1.0072761904761904,0.7563952380952381,1.3315142857142857,0.6412809523809524,1.695485714285714,1.0080619047619048,6.649685714285714,7.773609523809524,45.1,1145.4833333333333,12.390200000000002,6.823671428571428,1.306347619047619,5.63657619047619,83.33761904761904,3.128309523809524,5.983290476190477,6.852433333333334,111.00809523809524,0.9689333333333333,29.901428571428575,30.085714285714282,0.0587912865173499,9.737313879725823,-0.24683756094290615,-29.596839811230147
2011-01-31,2880.0,1.003915,0.748185,1.3062,0.63373,1.6745249999999998,0.9939450000000001,6.596415,7.780320000000001,45.375,1118.8674999999998,12.127955,6.923925,1.2863250000000002,5.57487,82.625,3.059465,5.85613,6.667255,110.82000000000001,0.95652,29.110500000000002,30.545499999999997,-0.20469157069674057,8.58005257985981,0.075989375065047,-29.87569785253346
2011-02-28,2900.2631578947367,0.9916578947368421,0.7323263157894736,1.3126263157894735,0.6201947368421052,1.6663947368421053,0.9876368421052631,6.576126315789473,7.789489473684211,45.37947368421053,1117.4368421052632,12.064894736842106,7.184415789473683,1.2757157894736844,5.45961052631579,82.53684210526316,3.045315789473684,5.731921052631579,6.434163157894737,110.80736842105264,0.9499684210526315,29.277894736842104,30.69526315789474,-0.06575902750047824,6.459026681150748,-0.10080095874624878,-31.049397495623708
2011-03-31,2922.0,0.9890043478260869,0.7133304347826087,1.347486956521739,0.6188913043478261,1.6573521739130437,0.9765608695652174,6.564460869565217,7.791252173913044,44.91434782608695,1119.267391304348,11.99625652173913,6.897634782608696,1.2677782608695651,5.3190608695652175,81.64695652173914,3.0341304347826084,5.591317391304348,6.349278260869565,110.30217391304348,0.9185304347826088,29.49304347826087,30.33304347826087,0.0545669534843604,6.277132956037711,-0.07580900002082692,-31.277261283032104
2011-04-30,2944.0,0.9446857142857142,0.6916857142857142,1.2671714285714284,0.6105761904761904,1.5833,0.957952380952381,6.526685714285714,7.771619047619048,44.30095238095238,1083.1761904761904,11.705885714285714,6.72087619047619,1.2463238095238094,5.157704761904762,83.17714285714285,3.0101142857142857,5.401452380952381,6.199009523809524,110.21285714285713,0.8971571428571428,28.982380952380954,30.042380952380952,-0.1858785640287387,4.949695346268922,-0.2573432433218535,-35.82207795476193
2011-05-31,2965.0476190476193,0.9368952380952381,0.6978380952380953,1.2566619047619048,0.6123380952380952,1.613609523809524,0.9680428571428572,6.495680952380953,7.774190476190476,44.90238095238095,1084.3619047619047,11.654238095238096,6.855561904761905,1.238657142857143,5.203,81.1257142857143,3.0126666666666666,5.476595238095238,6.2525571428571425,109.76285714285714,0.8740476190476191,28.726190476190474,30.22095238095238,0.07384765369080933,5.262778483942342,0.12535938250071207,-36.589384741827466
2011-06-30,2987.5,0.9419772727272728,0.6943727272727273,1.2260636363636364,0.6166181818181818,1.5854090909090908,0.9766454545454546,6.47455,7.785045454545455,44.81090909090909,1080.4522727272727,11.805486363636364,6.785854545454546,1.233559090909091,5.178168181818182,80.42590909090909,3.0268681818181817,5.436618181818182,6.327286363636364,109.53909090909092,0.8400590909090909,28.811818181818182,30.499545454545455,0.10528008962991563,5.9857990040627405,-0.027888534670914265,-35.99070413251772
2011-07-31,3009.45,0.9277150000000001,0.7006,1.179795,0.61898,1.56251,0.955315,6.457535,7.78918,44.396,1057.425,11.674115,6.787145,1.215845,5.2229849999999995,79.24249999999999,2.9924150000000003,5.4501550000000005,6.39574,109.457,0.821415,28.835,30.047500000000003,-0.11820440221171791,6.391834148105799,-0.1217753433614921,-37.466037978766266
2011-08-31,3031.0,0.9525260869565217,0.6977130434782609,1.1939434782608696,0.611404347826087,1.5966391304347824,0.9817086956521739,6.403604347826088,7.796495652173913,45.313478260869566,1073.8869565217392,12.236634782608695,7.087082608695653,1.2089217391304348,5.1972695652173915,76.96565217391304,2.9824347826086957,5.435291304347826,6.397047826086957,109.71391304347826,0.780004347826087,28.967391304347824,29.873478260869568,0.05145497215425232,5.198473880604592,0.12375221001157109,-34.75444888153669
2011-09-30,3053.904761904762,0.9794333333333334,0.7276428571428571,1.2328761904761905,0.6341666666666667,1.749204761904762,1.0025,6.388457142857143,7.794304761904762,47.69047619047619,1121.909523809524,13.063680952380954,7.5768666666666675,1.2536952380952382,5.417033333333333,76.79571428571428,3.083771428571429,5.6257142857142854,6.645990476190476,110.05285714285715,0.8766999999999999,29.73952380952381,30.45714285714286,0.1943345998479694,8.889155064923425,0.45646247454149214,-31.884159218862383
